,School,Program,District,Longitude,Latitude,Cutoff,Quality,Size
2584,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2585,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2586,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Painting & Decorating,Accra Metropolitan,-0.197115257,5.607395649,298,324.25,20
2587,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Ejura/Sekyedumase (Ejura),-1.367965341,7.462873936,211,250.1489362,47
2588,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Jirapa/Lambusie (Jirapa),-2.583322525,10.69203472,207,231.2888889,45
2589,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tema,-0.050088216,5.69031477,NA,NA,NA
2590,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Auto Body Works,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2591,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Mech. Eng. Craft Pract.,Tamale,-0.784348249,9.383351326,230,236,3
2592,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Carpentry & Joinery,Techiman,-1.944841981,7.677614689,NA,NA,NA
2593,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Ho Municipal,0.52614224,6.717607021,221,260.6666667,33
2594,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Awutu/Efutu/Senya (Winneba),-0.508638918,5.544896126,233,258.52,50
2595,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,Wa Municipal,-2.285030365,10.03062153,NA,NA,NA
2596,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Kwahu South (Mpraeso),-0.635528684,6.619226456,201,240.625,8
2597,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Hair Dressing,Atebubu,-1.065201521,7.675590515,NA,NA,NA
2598,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2599,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Welding & Fabrication,Hohoe,0.466238558,7.030594826,223,237.1428571,7
2600,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Plumbing & Gas Fitting,Kpando,0.267385125,6.89685154,223,257.3809524,21
2601,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Welding & Fabrication,Sisala/Tumu (Tumu),-1.731065869,10.57417774,NA,NA,NA
2602,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Kumasi Metro,-1.597187161,6.682059765,207,282.0198675,151
2603,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,ACCRA METRO,NA,NA,NA,NA,NA
2604,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Yilo Krobo (Somanya),-0.18159321,6.186355114,NA,NA,NA
2605,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2606,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Kwabre (Mamponteng),-1.541420102,6.806778431,218,253.1,80
2607,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Tamale,-0.784348249,9.383351326,NA,NA,NA
2608,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Secretarial,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2609,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Refrigeration & Air Cond.,ACCRA METRO,NA,NA,NA,NA,NA
2610,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2611,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2612,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2613,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Awutu/Efutu/Senya (Winneba),-0.508638918,5.544896126,233,258.52,50
2614,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2615,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Twifo Hemang (Twifo Praso),-1.55970335,5.572999477,NA,NA,NA
2616,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Carpentry & Joinery,ACCRA METRO,NA,NA,NA,NA,NA
2617,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2618,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,MANYA KROBO,NA,NA,NA,NA,NA
2619,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kumasi Metro,-1.597187161,6.682059765,207,282.0198675,151
2620,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Tema,-0.050088216,5.69031477,NA,NA,NA
2621,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Nadowli,-2.427624464,10.36250973,262,278.65,80
2622,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,New Juaben (Koforidua),-0.297512323,6.112612724,NA,NA,NA
2623,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,East Akim (Kibi),-0.454344213,6.178557873,312,331.5555556,36
2624,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2625,"DORMAA SENIOR HIGH SCHOOL, DORMAA","Radio, TV & Electronics",Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2626,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Akwapim North (Akropong),-0.166071147,5.976426125,210,256.78,50
2627,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,210,246.3,50
2628,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2629,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Sunyani,-2.327423334,7.344677925,303,333.3478261,69
2630,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Diesel Mech/Heavy Duty,Kumasi Metro,-1.597187161,6.682059765,298,318.0571429,35
2631,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Akwapim North (Akropong),-0.166071147,5.976426125,246,272,5
2632,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2633,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kumasi Metro,-1.597187161,6.682059765,302,326.8625,160
2634,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,NA,NA,NA,NA,NA
2635,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2636,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,New Juaben (Koforidua),-0.297512323,6.112612724,270,293.6,80
2637,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2638,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kumasi Metro,NA,NA,NA,NA,NA
2639,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Mfantsiman (Saltpond),-1.006453395,5.201528072,NA,NA,NA
2640,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Sunyani,-2.327423334,7.344677925,303,333.3478261,69
2641,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Mech. Eng. Craft Pract.,Nkoranza,NA,NA,NA,NA,NA
2642,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agric. Mechanics,Tamale,-0.784348249,9.383351326,NA,NA,NA
2643,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Hair Dressing,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,NA,NA,NA
2644,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2645,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Carpentry & Joinery,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2646,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Painting & Decorating,Ga East (Abokobi),-0.241145879,5.721142769,NA,NA,NA
2647,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Hair Dressing,Twifo Hemang (Twifo Praso),-1.55970335,5.572999477,NA,NA,NA
2648,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2649,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tema,-0.050088216,5.69031477,NA,NA,NA
2650,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Ajumako/Enyan/Essiam (Ajumako),-1.005384564,5.401724815,236,260.01,100
2651,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2652,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2653,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ho Municipal,0.52614224,6.717607021,237,263.5454545,11
2654,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2655,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Textiles,Ga East (Abokobi),-0.241145879,5.721142769,NA,NA,NA
2656,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Hohoe,0.466238558,7.030594826,223,223,1
2657,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kpando,0.267385125,6.89685154,221,245,11
2658,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metro,NA,NA,NA,NA,NA
2659,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Mech. Eng. Craft Pract.,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2660,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Hohoe,0.466238558,7.030594826,257,285.6666667,84
2661,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2662,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Gomoa (Apam),-0.723635495,5.404561043,267,288.75,40
2663,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Atebubu,-1.065201521,7.675590515,NA,NA,NA
2664,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2665,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Berekum,-2.631743908,7.503564835,271,284.16,50
2666,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Ahafo Ano South (Mankranso),-1.98917222,6.928771496,NA,NA,NA
2667,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2668,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Small Eng. Repairs,Nkoranza,NA,NA,NA,NA,NA
2669,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Tamale,-0.784348249,9.383351326,230,236,3
2670,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Mach. Rew.,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2671,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Birim South (Akim Oda),-0.969164491,5.864167213,202,240.975,40
2672,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,TANO SOUTH,NA,NA,NA,NA,NA
2673,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Installation Works,TEMA,NA,NA,NA,NA,NA
2674,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Adansi East (New Edubiase),-1.396528602,6.105481625,226,257.03,100
2675,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2676,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2677,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Motor Vehicle Mech.,New Juaben (Koforidua),-0.297512323,6.112612724,NA,NA,NA
2678,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,SISALA EAST,NA,NA,NA,NA,NA
2679,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Tamale,-0.784348249,9.383351326,276,297.8,100
2680,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Tema,-0.050088216,5.69031477,NA,NA,NA
2681,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,Ahafo Ano South (Mankranso),-1.98917222,6.928771496,NA,NA,NA
2682,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2683,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Painting & Decorating,Hohoe,0.466238558,7.030594826,223,237.1428571,7
2684,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Tema,-0.050088216,5.69031477,NA,NA,NA
2685,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2686,"DORMAA SENIOR HIGH SCHOOL, DORMAA","Radio, TV & Electronics",Bawku East (Bawku),-0.18813774,11.03635216,205,237.8823529,17
2687,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,NA,NA,NA
2688,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Abura/Asebu/Kwamankese (Abura Dunkwa),-1.197088361,5.130000591,220,220,1
2689,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ho Municipal,0.52614224,6.717607021,228,254.9,10
2690,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ga East (Abokobi),-0.241145879,5.721142769,NA,NA,NA
2691,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Offinso,-1.890868545,7.34876442,238,263.34,200
2692,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,TEMA,NA,NA,NA,NA,NA
2693,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Carpentry & Joinery,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2694,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2695,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2696,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metro,NA,NA,NA,NA,NA
2697,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Berekum,-2.631743908,7.503564835,252,275.9387755,49
2698,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Motor Vehicle Mech.,Ga West (Amasaman),-0.397510529,5.664687634,210,255.0566038,53
2699,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ga East (Abokobi),-0.241145879,5.721142769,NA,NA,NA
2700,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Secretarial,Accra Metropolitan,-0.197115257,5.607395649,298,324.25,20
2701,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Atebubu,-1.065201521,7.675590515,205,252.3559322,59
2702,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Tamale,-0.784348249,9.383351326,263,282.375,360
2703,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Techiman,-1.944841981,7.677614689,214,243.2857143,21
2704,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2705,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Kwahu South (Mpraeso),-0.635528684,6.619226456,201,240.625,8
2706,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Mach. Rew.,New Juaben (Koforidua),-0.297512323,6.112612724,NA,NA,NA
2707,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Yilo Krobo (Somanya),-0.18159321,6.186355114,NA,NA,NA
2708,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2709,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Motor Vehicle Mech.,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2710,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2711,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,MANYA KROBO,NA,NA,NA,NA,NA
2712,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2713,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kete Krachi,NA,NA,NA,NA,NA
2714,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Birim North ( New Abirem),-1.021674633,6.22278738,204,251.1333333,270
2715,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Painting & Decorating,Kwahu North (Donkorkrom),-0.264697343,6.911973476,262,262,1
2716,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2717,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Textiles,Wa Municipal,-2.285030365,10.03062153,NA,NA,NA
2718,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Kwahu South (Mpraeso),-0.635528684,6.619226456,226,264,8
2719,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Afigya Sekyere (Agona),-1.548614264,7.00199604,289,311.88,150
2720,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Motor Vehicle Mech.,Kwahu South (Mpraeso),-0.635528684,6.619226456,201,240.625,8
2721,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Sisala/Tumu (Tumu),-1.731065869,10.57417774,NA,NA,NA
2722,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Tamale,-0.784348249,9.383351326,NA,NA,NA
2723,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Abura/Asebu/Kwamankese (Abura Dunkwa),-1.197088361,5.130000591,219,241.9333333,15
2724,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Hair Dressing,Ahafo Ano South (Mankranso),-1.98917222,6.928771496,NA,NA,NA
2725,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2726,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2727,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Catering,Ga East (Abokobi),-0.241145879,5.721142769,NA,NA,NA
2728,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agric. Mechanics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2729,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kwabre (Mamponteng),-1.541420102,6.806778431,226,226,1
2730,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Twifo Hemang (Twifo Praso),-1.55970335,5.572999477,207,245.3103448,87
2731,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,NA,NA,NA
2732,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ho Municipal,0.52614224,6.717607021,223,240,2
2733,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Motor Vehicle Mech.,Sunyani,-2.327423334,7.344677925,NA,NA,NA
2734,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Hohoe,0.466238558,7.030594826,223,223,1
2735,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Industrial Mechanics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2736,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Akwapim South (Nsawam),-0.268249363,5.826002598,205,259.92,50
2737,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2738,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Accra Metropolitan,-0.197115257,5.607395649,288,310.1428571,49
2739,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Asutifi (Kenyasi),-2.515068054,7.028093815,341,355.5,34
2740,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
2741,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ahafo Ano North (Tepa),-2.207579613,6.900829792,271,293.76,50
2742,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Installation Works,Ga East (Abokobi),-0.241145879,5.721142769,NA,NA,NA
2743,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Akatsi,0.842700481,6.206889153,216,239.1428571,7
2744,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Keta,0.853055775,5.907464027,NA,NA,NA
2745,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Ga West (Amasaman),-0.397510529,5.664687634,273,303.4888889,45
2746,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Asutifi (Kenyasi),-2.515068054,7.028093815,234,245.6666667,3
2747,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Amansie East (Bekwai),-1.37072885,6.383360863,276,302.45,60
2748,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Ga West (Amasaman),-0.397510529,5.664687634,210,255.0566038,53
2749,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Bawku West (Zebilla),-0.478857458,10.81852722,222,236.7142857,7
2750,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Accra Metropolitan,-0.197115257,5.607395649,278,295.54,50
2751,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Sekyere East (Effiduase),-0.844235957,7.210828781,287,308.79,200
2752,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Afigya Sekyere (Agona),-1.548614264,7.00199604,290,311.03,100
2753,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Mech. Eng. Craft Pract.,Kwahu South (Mpraeso),-0.635528684,6.619226456,226,264,8
2754,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,277,293.2022472,89
2755,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,ACCRA METRO,NA,NA,NA,NA,NA
2756,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Wa Municipal,-2.285030365,10.03062153,319,337.4444444,45
2757,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Kwabre (Mamponteng),-1.541420102,6.806778431,250,276.475,120
2758,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Keta,0.853055775,5.907464027,217,245.0769231,13
2759,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ajumako/Enyan/Essiam (Ajumako),-1.005384564,5.401724815,260,260,1
2760,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Accra Metropolitan,-0.197115257,5.607395649,259,277.5,50
2761,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Tema,-0.050088216,5.69031477,230,270.4916667,120
2762,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Accra Metropolitan,-0.197115257,5.607395649,278,295.54,50
2763,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Afigya Sekyere (Agona),-1.548614264,7.00199604,259,283.6,60
2764,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Wassa West (Tarkwa),-1.988853216,5.276049137,206,235.1698113,53
2765,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Atwima / Nwabiagya (Nkawie),-1.808757067,6.681337357,212,259.1916667,120
2766,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Wassa Amenfi (Asankragwa),-2.302017927,5.72551775,211,241.9090909,55
2767,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Wassa West (Tarkwa),-1.988853216,5.276049137,223,252.6,100
2768,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Akwapim North (Akropong),-0.166071147,5.976426125,229,260.5,50
2769,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Edina/Komenda/Eguafo,-1.437419772,5.140793324,213,241.862069,29
2770,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Kwahu South (Mpraeso),-0.635528684,6.619226456,221,257.7586207,29
2771,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Ejisu/Juaben (Ejisu),-1.388735175,6.70792675,222,248.0465116,43
2772,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Sekyere West (Mampong),-1.180076838,7.199564934,253,289.2133333,150
2773,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Cape Coast Municipal,-1.306593895,5.153656006,202,248.725,40
2774,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,West Mamprusi (Walewale),-1.117310524,10.33463287,226,245.41,100
2775,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Gomoa (Apam),-0.723635495,5.404561043,278,302.8686869,99
2776,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Assin North (Assin Fosu),-1.374616981,5.77799511,214,255.9333333,60
2777,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Afigya Sekyere (Agona),-1.548614264,7.00199604,248,272.0333333,60
2778,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Assin North (Assin Fosu),-1.374616981,5.77799511,208,242.8730159,63
2779,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,West Akim (Asamankese),-0.609122574,5.833612442,247,255.5,2
2780,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Akwapim North (Akropong),-0.166071147,5.976426125,210,256.78,50
2781,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Kwahu South (Mpraeso),-0.635528684,6.619226456,237,266.8375,80
2782,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Tema,-0.050088216,5.69031477,278,306.7083333,120
2783,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Ahafo Ano South (Mankranso),-1.98917222,6.928771496,231,257.8333333,60
2784,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Tamale,-0.784348249,9.383351326,241,260.8777778,90
2785,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Keta,0.853055775,5.907464027,243,279.325,40
2786,"DORMAA SENIOR HIGH SCHOOL, DORMAA",,Birim South (Akim Oda),-0.969164491,5.864167213,252,279.7166667,120
